id,name,location,type,typecode,address,adcode,pname,cityname,adname,business_area
B0FFFWUMBN,青年汇佳园一号地,"116.511881,39.922298",商务住宅;住宅区;住宅小区,120302,青年汇106号楼(青年路地铁站D西南口步行370米),110105,北京市,北京市,朝阳区,甘露园
B000A844AR,晨曦园,"116.493970,39.918296",商务住宅;住宅区;住宅小区,120302,朝阳四惠八里庄西里,110105,北京市,北京市,朝阳区,慈云寺
B000A7HJ6A,甘露园南里二区,"116.517082,39.914493",商务住宅;住宅区;住宅小区,120302,朝阳路,110105,北京市,北京市,朝阳区,高碑店
B000A7SWSZ,东恒时代一期,"116.494591,39.910152",商务住宅;住宅区;住宅小区,120302,金地名京北门(四惠地铁站D西北口步行90米),110105,北京市,北京市,朝阳区,高碑店
B0FFF5BFOM,康家园小区,"116.516545,39.911530",商务住宅;住宅区;住宅小区,120302,高碑店北路(四惠东地铁站B北口步行290米),110105,北京市,北京市,朝阳区,高碑店
B000A8457X,远洋天地,"116.492857,39.912673",商务住宅;住宅区;住宅小区,120302,慈云寺东路1号,110105,北京市,北京市,朝阳区,四惠
B0FFIAIIWY,康家沟公寓,"116.515573,39.910810",商务住宅;住宅区;住宅小区,120302,建国路与京通快速路入口交叉口西北500米,110105,北京市,北京市,朝阳区,四惠
B000A7OGQU,八里庄北里1号院,"116.500234,39.923663",商务住宅;住宅区;住宅小区,120302,朝阳北路(十里堡地铁站B东北口步行140米),110105,北京市,北京市,朝阳区,姚家园
B000A85NCT,青年汇,"116.512957,39.922470",商务住宅;住宅区;住宅小区,120302,朝阳北路106号,110105,北京市,北京市,朝阳区,甘露园
B000A9PRYV,晨光家园A区,"116.506654,39.924645",商务住宅;住宅区;住宅小区,120302,晨光东路与石佛营路交叉口东400米,110105,北京市,北京市,朝阳区,姚家园
B000A7H6XU,朝阳园,"116.517169,39.918231",商务住宅;住宅区;住宅小区,120302,甘露园南里25号院青年路路口西北侧,110105,北京市,北京市,朝阳区,甘露园
B0JGO7UZ83,远洋天地一期,"116.492706,39.913874",商务住宅;住宅区;住宅小区,120302,朝阳路辅路与慈云寺桥交叉口东南260米,110105,北京市,北京市,朝阳区,慈云寺
B000A81G2J,青年汇佳园,"116.515559,39.920913",商务住宅;住宅区;住宅小区,120302,朝阳北路106号(青年路地铁站C东南口步行310米),110105,北京市,北京市,朝阳区,甘露园
B000A8VXP2,凯德锦绣,"116.492100,39.917885",商务住宅;住宅区;住宅小区,120302,慈云寺北里205号,110105,北京市,北京市,朝阳区,慈云寺
B000A9PS8A,晨光家园B区,"116.504132,39.925526",商务住宅;住宅区;住宅小区,120302,十里堡(十里堡地铁站B东北口步行240米),110105,北京市,北京市,朝阳区,姚家园
B0FFGAPKMB,中国纺织科学研究院家属院,"116.493418,39.920229",商务住宅;住宅区;住宅小区,120302,八里庄路与朝阳北路辅路交叉口南300米,110105,北京市,北京市,朝阳区,慈云寺
B0FFF35YIF,八里庄北里西区,"116.497299,39.923329",商务住宅;住宅区;住宅小区,120302,朝阳北路辅路与石佛营西路交叉口东120米,110105,北京市,北京市,朝阳区,姚家园
B0FFL1KZBA,北京公馆,"116.491333,39.914179",商务住宅;住宅区;住宅小区|商务住宅;楼宇;商住两用楼宇,120302|120203,东四环中路58号,110105,北京市,北京市,朝阳区,慈云寺
B0FFFW63SE,海公馆,"116.503182,39.904738",商务住宅;住宅区;住宅小区|餐饮服务;中餐厅;中餐厅|生活服务;生活服务场所;生活服务场所,120302|050100|070000,高碑店乡通惠河畔惠河南街1081号(9号温泉东侧),110105,北京市,北京市,朝阳区,高碑店
B000A837T8,晨光家园,"116.505720,39.925753",商务住宅;住宅区;住宅区,120300,石佛营路15号,110105,北京市,北京市,朝阳区,姚家园
B0JGO7T1S3,远洋天地三期,"116.492003,39.911933",商务住宅;住宅区;住宅小区,120302,力源里北街与东四环中路辅路交叉口东180米,110105,北京市,北京市,朝阳区,慈云寺
B0FFG82RXV,珠江罗马嘉园西区,"116.511647,39.924527",商务住宅;住宅区;住宅小区,120302,朝阳北路107号(青年路地铁站D西南口步行430米),110105,北京市,北京市,朝阳区,姚家园
B0FFF2PD6F,八里庄北里小区,"116.500565,39.925342",商务住宅;住宅区;住宅小区,120302,十里堡地铁站B东北口步行200米,110105,北京市,北京市,朝阳区,北京甜水园
B000A843VX,丽景馨居,"116.519518,39.915483",商务住宅;住宅区;住宅小区,120302,青年路南,110105,北京市,北京市,朝阳区,甘露园
B0FFFH8QW7,八里庄西里,"116.490825,39.917659",商务住宅;住宅区;住宅小区,120302,朝阳路慈云寺桥东北角,110105,北京市,北京市,朝阳区,慈云寺
B000A84FDJ,力源里3号院,"116.492134,39.909613",商务住宅;住宅区;住宅小区,120302,四惠桥(四惠地铁站D西北口步行320米),110105,北京市,北京市,朝阳区,高碑店
B000A7V7MP,珠江罗马嘉园,"116.513011,39.924415",商务住宅;住宅区;住宅区,120300,朝阳北路107号(青年路地铁站D西南口步行440米),110105,北京市,北京市,朝阳区,姚家园
B0FFF5BH5I,力源里,"116.491567,39.910054",商务住宅;住宅区;住宅小区,120302,力源里3号院,110105,北京市,北京市,朝阳区,高碑店
B0FFFX8F7S,北京联合大学商务学院学生宿舍,"116.491477,39.919167",商务住宅;住宅区;宿舍,120303,西四环八里庄西里,110105,北京市,北京市,朝阳区,慈云寺
B000A843VY,甘露晴苑,"116.520163,39.916060",商务住宅;住宅区;住宅小区,120302,高碑店甘露园南里三区,110105,北京市,北京市,朝阳区,高碑店
B000AA19EC,珠江罗马嘉园东区,"116.514925,39.924262",商务住宅;住宅区;住宅小区,120302,朝阳北路107号院(青年路地铁站C东南口步行300米),110105,北京市,北京市,朝阳区,姚家园
B000AA1B37,梧桐·晨光,"116.507520,39.926828",商务住宅;住宅区;住宅小区,120302,石佛营路1号院,110105,北京市,北京市,朝阳区,姚家园
B0L6DZ6DRG,八里庄北里小区中区,"116.500332,39.926169",商务住宅;住宅区;住宅小区,120302,石佛营西二路与园星南街交叉口东南100米,110105,北京市,北京市,朝阳区,慈云寺
B000A81AW3,公园1872,"116.497770,39.925700",商务住宅;住宅区;住宅小区,120302,东四环八里庄北里,110105,北京市,北京市,朝阳区,慈云寺
B0FFHU1BEB,尚科创业社区,"116.510678,39.904545",商务住宅;住宅区;社区中心,120304,惠河南街1111号,110105,北京市,北京市,朝阳区,高碑店
B000A7ZTO6,双兴小区,"116.492897,39.922460",商务住宅;住宅区;住宅小区,120302,红领巾公园路6号,110105,北京市,北京市,朝阳区,慈云寺
B000A7HF5O,都市经典家园,"116.520771,39.913879",商务住宅;住宅区;住宅小区,120302,高碑店北路5号,110105,北京市,北京市,朝阳区,甘露园
B0FFMBWQ0R,甘露园中街7号院,"116.519603,39.919828",商务住宅;住宅区;住宅小区,120302,甘露园中街7号,110105,北京市,北京市,朝阳区,甘露园
B0L6DZ669X,八里庄北里小区东区,"116.500678,39.927395",商务住宅;住宅区;住宅小区,120302,石佛营西二路与园星南街交叉口东100米,110105,北京市,北京市,朝阳区,姚家园
B000A839H2,润枫水尚西区,"116.510932,39.927128",商务住宅;住宅区;住宅小区,120302,青年路西里5号,110105,北京市,北京市,朝阳区,姚家园
B0HDJRUE6B,水南荘,"116.513092,39.903622",商务住宅;住宅区;住宅小区,120302,运河北路与运河西路交叉口东南160米,110105,北京市,北京市,朝阳区,百子湾
B000A84447,白领家园,"116.521119,39.910512",商务住宅;住宅区;住宅小区,120302,高碑店北路甲6号,110105,北京市,北京市,朝阳区,高碑店
B000A88EDB,东区国际公寓,"116.487329,39.913502",商务住宅;住宅区;住宅小区,120302,高碑店四惠慈云寺桥,110105,北京市,北京市,朝阳区,大望路
B0FFGBC5U8,建材经贸小区,"116.519698,39.922385",商务住宅;住宅区;宿舍,120303,青年路40号(青年路地铁站C东南口步行300米),110105,北京市,北京市,朝阳区,甘露园
B000A7OGQT,八里庄北里南院,"116.498378,39.927595",商务住宅;住宅区;住宅小区,120302,石佛营路八里庄北里(南院)附近,110105,北京市,北京市,朝阳区,慈云寺
B0FFF4WIDT,水南庄壹号,"116.516151,39.904418",商务住宅;住宅区;住宅小区,120302,惠河南街1069号,110105,北京市,北京市,朝阳区,高碑店
B0FFH9ITAS,慈云寺小区南区,"116.487776,39.912177",商务住宅;住宅区;住宅小区,120302,东四环,110105,北京市,北京市,朝阳区,慈云寺
B0FFH14T53,莲花公寓,"116.505508,39.928440",商务住宅;住宅区;住宅小区,120302,晨光东路与园星街交叉口东100米,110105,北京市,北京市,朝阳区,姚家园
B000A8XOTG,润枫水尚,"116.513592,39.927205",商务住宅;住宅区;住宅小区,120302,青年路西里5号,110105,北京市,北京市,朝阳区,姚家园
B0FFH9IZO2,慈云寺小区北区,"116.486828,39.915150",商务住宅;住宅区;住宅小区,120302,朝阳路辅路与延静里中街交叉口东180米,110105,北京市,北京市,朝阳区,慈云寺
B0FFG0ZK6N,延静里中街3号院,"116.486780,39.917492",商务住宅;住宅区;住宅小区,120302,八里庄,110105,北京市,北京市,朝阳区,慈云寺
B000A81G0V,润枫水尚东区,"116.515195,39.927115",商务住宅;住宅区;住宅小区,120302,青年路西里5号院,110105,北京市,北京市,朝阳区,姚家园
B000A7QXAF,兴隆家园北区,"116.523852,39.915079",商务住宅;住宅区;住宅小区,120302,建国路29号,110105,北京市,北京市,朝阳区,高碑店
B000A843ML,环卫家园,"116.496651,39.927703",商务住宅;住宅区;住宅小区,120302,石佛营西路与园星街交叉口东南80米,110105,北京市,北京市,朝阳区,姚家园
B000AA4G7V,兴隆家园,"116.523843,39.915310",商务住宅;住宅区;住宅小区,120302,建国路29号,110105,北京市,北京市,朝阳区,高碑店
B0FFGLZUJS,宝成雅园,"116.523461,39.917820",商务住宅;住宅区;住宅小区,120302,朝阳路辅路与兴隆西街交叉口西200米,110105,北京市,北京市,朝阳区,甘露园
B0FFMEWSTC,北京建筑木材总厂宿舍,"116.506175,39.901025",商务住宅;住宅区;宿舍,120303,百子湾家园对面,110105,北京市,北京市,朝阳区,百子湾
B000A81K6P,延静东里(东区),"116.488472,39.921962",商务住宅;住宅区;住宅小区,120302,东四环朝阳北里红领巾桥西100米,110105,北京市,北京市,朝阳区,慈云寺
B000A7OQ6L,慈云寺小区,"116.485885,39.913746",商务住宅;住宅区;住宅小区,120302,东四环,110105,北京市,北京市,朝阳区,慈云寺
B0FFF4WQLU,雅成二里,"116.521662,39.921069",商务住宅;住宅区;住宅小区,120302,平房街(青年路地铁站B东北口步行480米),110105,北京市,北京市,朝阳区,甘露园
B000A8WBK7,天鹅湾南区,"116.523357,39.919664",商务住宅;住宅区;住宅小区,120302,平房高碑店青年路口东,110105,北京市,北京市,朝阳区,甘露园
B0FFG96BVN,十里堡北区18号院,"116.503821,39.929414",商务住宅;住宅区;住宅区,120300,晨光东路与园星街交叉口西北120米,110105,北京市,北京市,朝阳区,姚家园
B000A9Q4VX,天鹅湾,"116.523228,39.920644",商务住宅;住宅区;住宅小区,120302,甘露园中街,110105,北京市,北京市,朝阳区,甘露园
B000A7OUC6,东八里庄新区,"116.499398,39.929106",商务住宅;住宅区;住宅小区,120302,八里庄北里104号,110105,北京市,北京市,朝阳区,姚家园
B000A850BR,炫特嘉园,"116.506450,39.930148",商务住宅;住宅区;住宅小区,120302,六里屯,110105,北京市,北京市,朝阳区,姚家园
B000A88IOJ,保利·东郡,"116.500416,39.929791",商务住宅;住宅区;住宅小区,120302,八里庄北里129号院,110105,北京市,北京市,朝阳区,北京甜水园
B000A9PRXD,晨光家园北区,"116.508141,39.929685",商务住宅;住宅区;住宅小区,120302,晨光东路与园星街交叉口东360米,110105,北京市,北京市,朝阳区,姚家园
B000A9PSB4,沿海赛洛城5期,"116.506282,39.899942",商务住宅;住宅区;住宅小区,120302,百子湾路与广百西路交叉口西南140米,110105,北京市,北京市,朝阳区,百子湾
B000A852IH,酷特区,"116.508400,39.929563",商务住宅;住宅区;住宅小区,120302,青年西一路与姚家园南路交叉口西南220米,110105,北京市,北京市,朝阳区,姚家园
B000A7QXAG,兴隆家园南区,"116.523961,39.910568",商务住宅;住宅区;住宅小区,120302,建国路29号,110105,北京市,北京市,朝阳区,高碑店
B000A7VQOL,华业·玫瑰东方,"116.485692,39.918763",商务住宅;住宅区;住宅小区,120302,延静里中街甲18号,110105,北京市,北京市,朝阳区,红庙
B0FFG6VAZQ,机二委小区,"116.485214,39.914657",商务住宅;住宅区;住宅小区,120302,八里庄,110105,北京市,北京市,朝阳区,大望路
B000A87Q18,金都心语,"116.502076,39.899896",商务住宅;住宅区;住宅小区,120302,石门东路,110105,北京市,北京市,朝阳区,南磨房
B000A84DZ7,天鹅湾北区,"116.523144,39.921689",商务住宅;住宅区;住宅小区,120302,朝阳北路,110105,北京市,北京市,朝阳区,甘露园
B000A8W1LT,百子湾家园A区,"116.509030,39.899893",商务住宅;住宅区;住宅小区,120302,百子湾路1号百子湾家园附近,110105,北京市,北京市,朝阳区,南磨房
B000A7QC98,十里堡北区,"116.503321,39.930405",商务住宅;住宅区;住宅小区,120302,东四环,110105,北京市,北京市,朝阳区,姚家园
B000A87Q3H,金都杭城2期,"116.500212,39.899926",商务住宅;住宅区;住宅小区,120302,百子湾石门村路5号,110105,北京市,北京市,朝阳区,百子湾
B0FFFPQKKI,西店村A区,"116.520409,39.904774",商务住宅;住宅区;住宅区,120300,高碑店惠河南街,110105,北京市,北京市,朝阳区,高碑店
B000A9PRUJ,沿海赛洛城7期北区,"116.503639,39.899579",商务住宅;住宅区;住宅小区,120302,百子湾南一路与石门东路交叉口东北100米,110105,北京市,北京市,朝阳区,百子湾
B0LAVA6NGB,百子湾路15号院,"116.496218,39.901612",商务住宅;住宅区;住宅小区,120302,百子湾路15号,110105,北京市,北京市,朝阳区,百子湾
B0FFF9NBR6,金都杭城,"116.499276,39.899910",商务住宅;住宅区;住宅小区,120302,百子湾路26号,110105,北京市,北京市,朝阳区,南磨房
B0FFK1YGTE,石佛营南里社区,"116.498117,39.929549",商务住宅;住宅区;住宅小区,120302,石佛营西一路与园星街交叉口西北160米,110105,北京市,北京市,朝阳区,北京甜水园
B000A87EGK,华纺易城西区,"116.511757,39.929982",商务住宅;住宅区;住宅小区,120302,青年路29号,110105,北京市,北京市,朝阳区,姚家园
B0FFFZCD5D,教工委小区,"116.484885,39.913699",商务住宅;住宅区;住宅小区,120302,朝阳路辅路与延静里中街交叉口南180米,110105,北京市,北京市,朝阳区,红庙
B0FFF2SNXN,八里庄北里小区北区,"116.497342,39.929731",商务住宅;住宅区;住宅小区,120302,园星街与石佛营西路交叉口东北200米,110105,北京市,北京市,朝阳区,姚家园
B000A84DJM,华业·玫瑰郡,"116.501098,39.930720",商务住宅;住宅区;住宅小区,120302,八里庄北里128号,110105,北京市,北京市,朝阳区,姚家园
B000A7HYF1,金都杭城1期,"116.497635,39.899925",商务住宅;住宅区;住宅小区,120302,百子湾西里,110105,北京市,北京市,朝阳区,南磨房
B0FFGXSO5F,百子湾家园B区,"116.512655,39.899870",商务住宅;住宅区;住宅小区,120302,百子湾1号,110105,北京市,北京市,朝阳区,百子湾
B000A7ONOG,朝阳雅筑,"116.523363,39.923126",商务住宅;住宅区;住宅小区,120302,朝阳北路雅成二里(青年路地铁站B东北口步行330米),110105,北京市,北京市,朝阳区,甘露园
B0KAZUBJUX,深沟村1号院,"116.492452,39.902838",商务住宅;住宅区;住宅小区,120302,百子湾路与石门西路交叉口西北260米,110105,北京市,北京市,朝阳区,南磨房
B000AB9AQN,华纺易城,"116.513549,39.929930",商务住宅;住宅区;住宅小区,120302,青年路29号,110105,北京市,北京市,朝阳区,姚家园
B0FFH963YQ,道家园小区南区,"116.487113,39.923430",商务住宅;住宅区;住宅小区,120302,六里屯道,110105,北京市,北京市,朝阳区,姚家园
B000A84KPE,延静西里,"116.484275,39.918304",商务住宅;住宅区;住宅小区,120302,金台路,110105,北京市,北京市,朝阳区,红庙
B000A84N20,延静里中街小区,"116.483782,39.916277",商务住宅;住宅区;住宅小区,120302,朝阳路辅路与延静里中街交叉口西北100米,110105,北京市,北京市,朝阳区,红庙
B0GK25HZ3H,慈云寺小区甲14号院,"116.484264,39.914554",商务住宅;住宅区;住宅小区,120302,朝阳路辅路与延静里中街交叉口西南100米,110105,北京市,北京市,朝阳区,红庙
B000A84F91,合成小区,"116.483819,39.917763",商务住宅;住宅区;住宅小区|生活服务;生活服务场所;生活服务场所,120302|070000,延静里中街乙5号,110105,北京市,北京市,朝阳区,红庙
B0FFH14H4N,熏皮厂村,"116.486248,39.907657",商务住宅;住宅区;住宅小区|地名地址信息;地名地址信息;地名地址信息,120302|190000,建国路与东四环中路辅路交叉口西北220米,110105,北京市,北京市,朝阳区,大望路
B000A7OHS3,百子湾家园,"116.511820,39.899142",商务住宅;住宅区;住宅小区,120302,百子湾路1号,110105,北京市,北京市,朝阳区,百子湾
B000A85VQ5,凌科商务花园,"116.490855,39.902937",商务住宅;住宅区;住宅小区,120302,四惠深沟村2-1,110105,北京市,北京市,朝阳区,高碑店
B0J6ZSKNI5,沿海赛洛城7期,"116.503846,39.898548",商务住宅;住宅区;住宅小区,120302,百子湾南一路与石门东路交叉口东120米,110105,北京市,北京市,朝阳区,南磨房
B0FFG82SIB,华纺易城东区,"116.515299,39.929885",商务住宅;住宅区;住宅小区,120302,青年路29号,110105,北京市,北京市,朝阳区,姚家园
B000A9PRZA,沿海赛洛城6期,"116.506197,39.898214",商务住宅;住宅区;住宅小区,120302,百子湾路5号附近,110105,北京市,北京市,朝阳区,百子湾
B000A9PRSP,沿海赛洛城7期南区,"116.503918,39.898214",商务住宅;住宅区;住宅小区,120302,百子湾东里104-2号附近,110105,北京市,北京市,朝阳区,百子湾
B0FFFQ4LSS,延东小区,"116.485416,39.922277",商务住宅;住宅区;住宅小区,120302,延静东里5号,110105,北京市,北京市,朝阳区,慈云寺
B0FFGEP50G,延静里中街26号院,"116.484304,39.919892",商务住宅;住宅区;住宅小区,120302,延静里中街26号,110105,北京市,北京市,朝阳区,红庙
B0FFF5BFKI,百子湾路小区,"116.491905,39.901417",商务住宅;住宅区;住宅小区,120302,百子湾路与东四环中路辅路交叉口东180米,110105,北京市,北京市,朝阳区,南磨房
