mp_index,lon,lat,route_count,direct_count,quality_score,name,address
34,116.464883,39.908598,15,0,2.2800,大北窑东(公交站),11路;1路;1路区间(公主坟);382路;388路;388路快车;405路;57路;666路;667路;668路;668路区间快车;804路;806路;807大方居通勤班车;807路;809路;809路华龙班车;夜1路;夜27路;快速直达专线20路;快速直达专线5路;快速直达专线61路;快速直达专线9路
35,116.477830,39.906120,9,0,2.2800,八王坟南(公交站),11路;138路;31路;486路;54路;605路;973路;985路;专165路
36,116.462051,39.915173,9,0,2.2800,光华桥北(公交站),113路;140路;405路;488路;650路;687路;98路;夜30路外;夜34路
37,116.520113,39.916884,11,0,2.2800,甘露园东(公交站),115路;135路;451路;468路;488路;605路;639路;690路;75路;95路;专194路
38,116.477814,39.903896,9,0,2.2800,光辉桥南(公交站),11路;138路;31路;486路;54路;605路;973路;985路;专165路
39,116.482658,39.933664,9,0,2.2800,朝阳公园南门(公交站),302路;406路;412路;431路;499路;650路;675路;690路;973路;夜3路;朝阳文旅公交专线
40,116.735516,39.920201,9,2,3.5000,召里南(公交站),816路;819路;893路;894路;T18路;T19路;T48路;专118路;通医专线12路
41,116.640672,39.921741,8,3,3.5000,北京物资学院南站(公交站),388路;388路快车;435路;442路;442路区间;583路;675路;813路;818路;818路(金桐西路);930路
42,116.651191,39.921926,17,4,3.5000,北京胸科医院(公交站),388路;388路快车;435路;442路;442路区间;582路;583路;587路;615路;675路;811路;813路;818路;818路(金桐西路);861路;930路;T102路;T102路区间;T1路;T3路;T60路;郊88路;郊89路
43,116.736385,39.913260,9,2,3.5000,后北营(公交站),804路;816路;819路;893路;894路;T41路;专118路;专82路;快速直达专线7路;通医专线12路
44,116.762647,39.941288,4,2,3.4900,白庙新村(公交站),813路;818路;818路(金桐西路);893路;T19路
45,116.772913,39.942617,3,2,3.3300,通州白庙村(公交站),813路;818路;818路(金桐西路);893路
46,116.736026,39.904034,10,1,3.0300,东夏园路口北(公交站),442路;804路;816路;893路;894路;T41路;T45路;专118路;专82路;亚太花园酒店摆渡车(仅限凭机场大巴票免费);通医专线12路
47,116.689426,39.931076,10,1,3.0300,小潞邑(公交站),316路;388路;388路快车;589路;675路;809路华龙班车;813路;T2路;T7路;专64路;专88路;通医专线12路;通医专线15路;郊88路
48,116.642739,39.914957,7,1,2.8700,通惠北路北口(公交站),582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T60路;T6路;郊89路
49,116.730560,39.943919,7,1,2.8700,宋庄(公交站),813路;T18路;T19路;T2路;T48路;专118路;通医专线12路;郊88路
50,116.697270,39.933436,6,1,2.7100,新潮嘉园二区(公交站),589路;809路华龙班车;813路;T2路;T70路;通医专线12路;通医专线15路
51,116.712484,39.938612,6,1,2.7100,六合村(公交站),809路;813路;T2路;专118路;通医专线12路;通医专线16路;郊88路
52,116.643065,39.926503,6,1,2.7100,天赐良园二期(公交站),813路;824路;911路;T111路;T8路;专158路;快速直达专线185路
53,116.643584,39.907921,9,1,2.3800,通州西门路口北(公交站),(停运)T51路;582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T4路;T60路;T6路;专157路;郊89路
54,116.673240,39.939109,8,0,2.2800,刘庄(公交站),615路;667路;824路;T111路;T60路;T62路;T70路;专77路
55,116.673920,39.908707,11,0,2.2800,通州东关西(公交站),322路;322路快车;435路;666路;667路;804路;806路;T19路;T41路;T62路;T6路;T71路;夜27路
56,116.643659,39.893108,10,0,2.2800,翠屏西路北口(公交站),316路;317路;591路;938路;T118路;T19路;T26路;T4路;快速直达专线147路;快速直达专线166路;快速直达专线195路
57,116.656823,39.913611,12,0,2.2800,岳庄(公交站),316路;435路;582路;587路;911路;924路;T114路;T14路;T2路;T4路;T70路;T7路;专64路;专77路;专88路
58,116.679407,39.900863,8,0,2.2800,西上园(公交站),317路;552路;809路;913路;T107路;T44路;T71路;专208路内环;专208路外环
59,116.643501,39.886674,12,0,2.2800,格瑞雅居小区(公交站),317路;552路;669路;924路;T113路;T118路;T19路;T26路;T44路;T4路;T68路;T68路(日光清城区间);快速直达专线166路;快速直达专线196路
60,116.635213,39.881168,9,0,2.2800,通州半壁店(公交站),316路;582路;807大方居通勤班车;T113路;T118路;T19路;T36路;快速直达专线147路;快速直达专线195路
61,116.688776,39.917313,8,0,2.2800,耿庄桥南(公交站),442路;442路区间;552路;589路;667路;T44路;T60路;T61路;T62路
62,116.647604,39.880577,8,0,2.2800,西小马(公交站),552路;582路;591路;T11路;T12路;T25路;T71路;T87路
63,116.609601,39.924631,10,0,2.2800,东十里堡村(公交站),435路;488路;499路;517路;586路;587路;639路;675路;911路;专39路
64,116.617203,39.924987,14,0,2.2800,地铁草房站(公交站),306路;435路;488路;499路;517路;587路;639路;675路;824路;911路;专175路;专39路;巡游公交草房区域晚班;快速直达专线105路;快速直达专线30路
65,116.639384,39.901337,13,0,2.2800,科印小区(公交站),316路;317路;591路;805路;805路公交车大集专线;805路区间;805路早班车;938路;T10路;T118路;T11路;T12路;T19路;T41路;T4路;快速直达专线147路;快速直达专线195路
66,116.703021,39.918116,9,0,2.2800,霍屯村(公交站),322路;322路快车;442路;442路区间;804路;809路;913路;T18路;T19路;T41路;T48路
67,116.658168,39.904028,8,0,2.2800,通州佟麟阁大街(公交站),372路;582路;587路;810路;911路;T14路;T4路;T62路;T71路;T7路
68,116.656424,39.947739,8,0,2.2800,北马庄(公交站),342路;824路;924路;T114路;T1路;T37路;T3路;T79路;T8路;郊89路;郊98路
69,116.685553,39.891445,8,0,2.2800,玉桥东路(公交站),317路;435路;587路;591路;649路;806路;T18路;T45路;T4路;T6路
70,116.684549,39.934618,8,0,2.2800,友谊医院通州院区(公交站),552路;675路;824路;T44路;T61路;专77路;专88路;快速直达专线5路;通医专线(区间直达车);通医专线12路
71,116.776918,39.969314,3,1,2.2300,世纪名苑(公交站),815路快;815路快(景辉南街);819路;893路
72,116.694183,39.950476,7,0,2.1200,疃里一区(公交站),316路;388路;388路快车;552路;675路;T61路;专64路;专88路
73,116.677465,39.895690,7,0,2.1200,玉桥中路(公交站),435路;666路;806路;913路;T107路;T44路;T4路;T6路;专208路内环;专208路外环
74,116.687418,39.901853,7,0,2.1200,运河明珠家园(公交站),317路;552路;809路;913路;T44路;T71路;专208路内环;专208路外环
75,116.627698,39.904417,6,0,1.9600,通州西站(公交站),591路;810路;861路;938路;T118路;专157路
76,116.695364,39.905260,6,0,1.9600,运河湾小区(公交站),552路;809路;913路;T45路;T60路;T71路
77,116.650951,39.934601,1,1,1.9100,邓家窑桥北(公交站),813路
78,116.684609,39.946139,5,0,1.8000,李庄佳苑(公交站),552路;675路;824路;T44路;专88路;快速直达专线5路
79,116.708597,39.909675,5,0,1.8000,北京通州站东广场(公交站),442路;666路;T109路;T115路;T45路;通游专线1路
80,116.628902,39.926975,5,0,1.8000,邓家窑(公交站),435路;587路;675路;824路;911路
81,116.635234,39.886840,5,0,1.8000,北探小区(公交站),316路;372路;807路;T36路;快速直达专线147路
82,116.706821,39.937562,5,1,2.5500,六合桥东(公交站),809路;809路华龙班车;813路;T2路;通医专线12路;通医专线15路;郊88路
83,116.605048,39.917678,1,0,1.1600,东十里堡路(公交站),专39路
84,116.656259,39.923993,12,0,2.2800,富河园小区(公交站),342路;583路;861路;911路;924路;T114路;T1路;T37路;T3路;T60路;T70路;T79路;郊89路;郊98路
85,116.640859,39.945855,1,0,1.1600,金融街园中园(公交站),T8路;专158路
86,116.659881,39.908129,12,0,1.6300,西大街路口东(公交站),(停运)高铁专线3号线;322路;322路快车;342路;435路;666路;667路;804路;806路;T19路;T41路;T62路;T6路;T71路;夜27路
87,116.601240,39.899253,1,0,1.1600,塔营街东口(公交站),专211路
88,116.711944,39.885704,2,0,1.3200,小圣庙桥东(公交站),317路;T116路;T6路;通游专线1路;通游专线2路;通游专线7路
89,116.696450,39.943290,1,0,1.1600,疃里一区南门(公交站),T70路;T7路
90,116.605193,39.928353,3,0,1.4800,阳光美园北门(公交站),499路;517路;专39路
91,116.700596,39.886553,1,0,1.1600,朗芳园八区东门(公交站),T108路
92,116.677544,39.935504,1,0,1.1600,东潞苑(公交站),T70路
93,116.709857,39.917904,2,0,1.3200,古城西桥公交场站(公交站),322路;322路快车;913路
94,116.725293,39.936626,1,0,1.1600,六合新村(公交站),专118路
95,116.606590,39.951832,1,0,1.1600,马各庄东(公交站),639路
96,116.603467,39.923527,4,0,1.6400,常营体育公园(公交站),435路;586路;专175路;专39路
97,116.717121,39.927406,1,0,1.1600,玉成东路南口(公交站),通医专线16路
98,116.608252,39.894496,3,0,1.4800,郭家场桥东(西行)(公交站),364路;532路;690路
99,116.600920,39.907154,4,0,1.6400,杨闸路口南(公交站),364路;532路;690路;专211路
100,116.735338,39.922587,9,2,3.5000,召里(公交站),816路;819路;893路;894路;T18路;T19路;T48路;专118路;通医专线12路
101,116.736706,39.906250,10,1,3.0300,前北营(公交站),442路;804路;816路;893路;894路;T41路;T45路;专118路;专82路;通医专线(区间直达车);通医专线12路
102,116.686072,39.927361,17,1,3.0300,耿庄桥北(公交站),316路;388路;388路快车;552路;589路;615路;667路;675路;809路华龙班车;813路;T2路;T44路;T60路;T61路;T62路;T7路;专64路;专77路;专88路;快速直达专线5路;通医专线15路
103,116.647339,39.921997,7,1,2.8700,北京财贸职业学院(公交站),582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T60路;T6路;郊89路
104,116.642840,39.912389,7,1,2.8700,通惠北路南口(公交站),582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T4路;T6路;专157路;郊89路
105,116.737420,39.909576,6,1,2.7100,后北营南站(公交站),804路;816路;893路;894路;专118路;通医专线12路
106,116.692597,39.931787,6,1,2.7100,新潮嘉园一区(公交站),589路;809路华龙班车;813路;T2路;T70路;通医专线12路;通医专线15路
107,116.725261,39.942211,5,1,2.5500,小堡村南口(公交站),813路;T18路;T2路;T48路;专118路;通医专线12路
108,116.700200,39.934670,5,1,2.5500,新潮嘉园三区(公交站),589路;813路;T2路;T70路;通医专线12路;通医专线15路
109,116.639389,39.925858,4,1,2.3900,天赐良园(公交站),435路;587路;675路;813路;T6路
110,116.799397,39.943108,9,6,3.5000,燕灵路口(公交站),811路;813路;816路;817路;819路;930路;三河301A路;三河301B路;三河503路;快速直达专线9路;燕郊专线
111,116.800474,39.948541,6,5,3.5000,交通干部管理学院(公交站),811路;812路;813路;814路;818路;818路(金桐西路);819路;燕郊专线
112,116.816719,39.943815,4,4,3.4900,燕郊迎宾路口(公交站),811路;816路;817路;930路
113,116.911389,39.953325,5,3,3.5000,夏垫(公交站),113路;816路;817路;930路;三河503路;大厂4路
114,116.890820,39.950213,4,3,3.4900,东柳河屯(公交站),816路;817路;930路;三河503路
115,116.838806,39.945667,4,4,3.4900,燕郊食品城(公交站),811路;816路;817路;930路
116,116.790012,39.947545,4,3,3.4900,潮白人家小区(公交站),812路;814路;818路;818路(金桐西路);882路
117,116.827044,39.944397,4,4,3.4900,燕郊火车站口(公交站),811路;816路;817路;930路
118,116.941406,39.957813,3,2,3.3300,大厂温泉度假村(公交站),816路;930路;三河503路
119,116.928101,39.955761,3,2,3.3300,耀华佳苑(公交站),816路;930路;三河503路
120,116.920282,39.954459,3,2,3.3300,燕北畜牧机械厂(公交站),816路;930路;三河503路
121,116.897899,39.951445,3,3,3.3300,大厂福喜公司(公交站),816路;817路;930路
122,116.838168,39.958766,5,3,3.3000,上上城五期(公交站),813路;814路;882路;三河301A路;三河301B路;快速直达专线9路
123,116.866506,39.947930,2,2,3.1700,运河源建材城(公交站),816路;930路
124,116.812131,39.958398,2,2,3.1700,燕郊中美医院(公交站),811路;818路;818路(金桐西路)
125,116.805075,39.958450,2,2,3.1700,华北科技学院北门(公交站),811路;818路;818路(金桐西路)
126,116.817887,39.948938,4,2,3.1400,燕郊开发区(公交站),813路;814路;三河303路;三河401路
127,116.780525,39.963097,10,2,3.1300,意华小区(公交站),(停运)三河旅游4线;(停运)燕潮夜市3路;815路大站快车;815路快;815路快(景辉南街);819路;882路;893路;三河301A路;三河301B路;三河303路;三河309路;临1路;城铁接驳1路;快速直达专线20路;快速直达专线61路;燕郊专线
128,116.850310,39.946772,6,1,3.0600,长城重机(公交站),930路;三河303路;三河305路;三河307路;三河310路;三河503路
129,116.798400,39.958559,5,3,3.0000,中赵甫村(公交站),(停运)燕潮夜市1线;811路;818路;818路(金桐西路);819路;三河307路;三河308路;燕郊专线
130,116.830046,39.949560,2,2,2.8200,上上城四期(公交站),813路;814路;燕郊专线
131,116.984207,39.966396,3,1,2.5800,直属库(公交站),930路;三河503路;三河507路
132,117.007713,39.971376,1,1,2.2600,李旗庄(公交站),930路
133,116.815743,39.965529,1,1,2.2600,燕郊富地广场(公交站),818路;818路(金桐西路)
134,117.019492,39.975916,1,1,2.2600,蓝庄酒厂(公交站),930路
135,116.990699,39.967863,1,1,2.2600,临时站(公交站),930路
136,116.843652,39.930434,3,1,2.2300,燕郊总站(公交站),811路;812路;894路;燕郊专线
137,116.842359,39.937623,3,1,2.2300,燕郊冶金一局(公交站),811路;812路;894路;燕郊专线
138,116.951311,39.959635,4,1,2.0900,煤矿路口(公交站),(停运)三河旅游3线;113路;930路;三河503路;三河507路
139,116.953316,39.929558,2,1,2.0700,赵沟子村(公交站),113路;816路
140,116.917999,39.944701,1,1,1.9100,夏垫镇政府(公交站),817路;大厂4路
141,116.782921,39.958380,1,1,1.9100,东方夏威夷小区西门(公交站),819路;燕郊专线
142,116.789692,39.958959,1,1,1.9100,东方夏威夷小区东门(公交站),819路;燕郊专线
143,116.927331,39.925473,1,1,1.9100,南寺头村(公交站),817路
144,116.922577,39.934921,1,1,1.9100,大厂马坊(公交站),817路
145,116.851936,39.970760,1,0,1.1600,兴恒达检测场(公交站),三河308路
146,116.795334,39.951454,1,0,1.1600,樊村小区(公交站),三河309路
147,116.996345,39.968942,3,0,1.4800,农业园区(公交站),三河503路;三河507路;三河515路
148,116.990959,39.937790,1,0,1.1600,翟各庄医院(公交站),三河515路
149,116.989281,39.956571,1,0,1.1600,西辛店(公交站),三河515路
150,116.825630,39.958515,1,0,1.1600,京贸物联西门(公交站),三河305路
151,116.872876,39.967032,1,0,1.1600,南曹庄村东(公交站),三河310路
152,116.839419,39.951650,1,0,0.5100,忆江南西门(公交站),(停运)三河旅游3线;(停运)燕潮夜市2线;三河307路
153,116.818000,39.924851,2,0,1.3200,交界庄(公交站),302路;大厂22路
154,116.953926,39.925507,1,1,1.9100,苇子庄(公交站),816路
155,116.824465,39.898570,2,0,1.3200,大柳店村(公交站),302路;大厂22路
156,116.959528,39.960828,2,0,1.3200,大定福西(公交站),三河503路;三河507路
157,116.850042,39.931860,1,0,1.1600,马起乏(公交站),三河307路
158,117.029431,39.979692,6,0,1.3100,李枣林(公交站),(停运)三河511路;三河102路;三河503路;三河507路;三河515路;三河520路
159,117.050551,39.949815,1,0,1.1600,魏各庄村西(公交站),512路
160,116.799201,39.950973,4,3,3.4900,防灾科技学院(公交站),811路;812路;818路;818路(金桐西路);819路;燕郊专线
161,116.795570,39.942609,9,6,3.4800,兴达广场小区(公交站),(停运)燕潮夜市1线;811路;813路;816路;817路;819路;930路;三河301A路;三河301B路;三河503路;燕郊专线
162,116.833394,39.945182,3,3,3.3300,燕郊印刷城(公交站),811路;816路;930路
163,116.884852,39.949891,3,3,3.3300,三河李家务(公交站),816路;817路;930路
164,116.811845,39.943954,2,2,3.1700,燕郊行宫花园(公交站),816路;930路
165,116.843658,39.946102,2,2,3.1700,燕郊住达集团(公交站),816路;930路
166,116.905863,39.952684,4,3,2.8400,夏垫交警中队(公交站),(停运)三河旅游3线;816路;817路;930路;三河503路;大厂4路
167,116.871529,39.948315,4,3,2.8400,天子庄园(公交站),(停运)三河旅游3线;816路;817路;930路;三河503路
168,116.806621,39.948315,2,2,2.8200,燕郊行宫大市场(公交站),813路;814路
